film_id,votes,normed_film_title,film_director,film_year,country,genre,media_type,actors_raw
4ce2b69415af8,7,Fanny and Alexander,Ingmar Bergman,1984,France | Sweden | Federal Republic of Germany,Drama,Television,Kristina Adolphson | Börje Ahlstedt | Pernilla Allwin
4ce2b6b8908e4,5,Tokyo Story,"Ozu Yasujirô ",1953,Japan,Drama,Film,Chishu Ryu | Chieko Higashiyama | Setsuko Hara
4ce2b6bf3bbfd,5,Stalker,Andrei Tarkovsky,1979,USSR,Science Fiction | Fantasy,Film,Aleksandr Kaidanovsky | Anatoli Solonitsyn | Nikolai Grinko
4ce2b6b3b75b7,5,The 400 Blows,François Truffaut,1959,France,Drama,Film,Jean-Pierre Léaud | Claire Maurier | Albert Rémy
4ce2b6b9caca4,5,Vertigo,Alfred Hitchcock,1958,USA,Thriller,Film,James Stewart | Kim Novak | Barbara Bel Geddes
4ce2b7a39630e,5,Close-Up,Abbas Kiarostami,1989,Iran,Documentary drama,Film,Hossein Sabziyan | Mohsen Makhmalbaf | Abolfazl Ahankhah
4ce2b6f24787d,5,The Battle of Algiers,Gillo Pontecorvo,1966,Algeria | Italy,Drama,Film,Brahim Haggiag | Jean Martin | Yacef Sâadi
4ce2b6bfd1ebb,5,Breathless,Jean-Luc Godard,1960,France,Film noir,Film,Jean-Paul Belmondo | Jean Seberg | Henri-Jacques Huet
4ce2b8485aac9,4,In The Mood For Love,Wong Kar Wai,2000,France | Hong Kong,Romance | Drama,Film,Maggie Cheung Man-yuk | Tony Leung Chiu-wai | Rebecca Pan Di-hua
4ce2b6bb90873,4,Mirror,Andrei Tarkovsky,1974,USSR,Biopic,Film,Margarita Terekhova | Ignat Daniltsev | Maria Tarkovskaya
4ce2b6b25bb2b,4,8½,Federico Fellini,1963,France | Italy,Drama,Film,Marcello Mastroianni | Claudia Cardinale | Anouk Aimée
4ce2b8203c690,4,Beau Travail,Claire Denis,1998,France,Drama,Film,Denis Lavant | Michel Subor | Grégoire Colin
4ce2b73116007,4,"Jeanne Dielman, 23 quai du Commerce, 1080 Bruxelles",Chantal Akerman,1975,Belgium | France,Drama,Film,Delphine Seyrig | Jan Decorte | Henri Storck
4ce2b6a7a801b,4,Citizen Kane,Orson Welles,1941,USA,Drama,Film,Joseph Cotten | Dorothy Comingore | Agnes Moorehead
4f4b8d17bedb4,4,Melancholia,Lars von Trier,2011,Denmark | France | Germany | Italy | Sweden,Science Fiction | Drama,Film,Kirsten Dunst | Charlotte Gainsbourg | Alexander Skarsgård
4ce2b6b185765,4,The Night of the Hunter,Charles Laughton,1955,USA,Thriller | Drama,Film,Robert Mitchum | Shelley Winters | Lillian Gish
4ce2b7e2b963d,4,Breaking the Waves,Lars von Trier,1996,Denmark | Finland | France | Germany | Iceland | Italy | Netherlands | Norway | Sweden | USA,Drama,Film,Emily Watson | Stellan Skarsgård | Katrin Cartlidge
4ce2b6a439bc9,3,L'Atalante,Jean Vigo,1934,France,Drama,Film,Michel Simon | Dita Parlo | Jean Dasté
4ce2b6ba057c9,3,Vivre Sa Vie,Jean-Luc Godard,1962,France,Drama,Film,Anna Karina | Sady Rebbot | André S. Labarthe
4ce2b8b17e6c2,3,Hidden,Michael Haneke,2004,Austria | France | Germany | Italy,Thriller | Drama,Film,Daniel Auteuil | Juliette Binoche | Maurice Bénichou
4f4b8b7e5ef90,3,A Separation,Asghar Farhadi,2011,Iran,Drama,Film,Leila Hatami | Peyman Moaadi | Shahab Hosseini
4ce2b6b7433c1,3,Andrei Rublev,Andrei Tarkovsky,1966,USSR,Biopic,Film,Anatoli Solonitsyn | Ivan Lapikov | Nikolai Grinko
4ce2b6ab42667,3,The Godfather: Part II,Francis Ford Coppola,1974,USA,Gangster,Film,Al Pacino | Robert Duvall | Diane Keaton
4ce2b6a7e0681,3,The Conformist,Bernardo Bertolucci,1970,France | Italy | Federal Republic of Germany,Drama,Film,Jean-Louis Trintignant | Stefania Sandrelli | Gastone Moschin
4ce2b7b54d000,3,The Piano,Jane Campion,1992,Australia | France,Romance | Period drama,Film,Holly Hunter | Harvey Keitel | Sam Neill
4ce2b8137c327,3,Festen,Thomas Vinterberg,1998,Denmark,Drama,Film,Ulrich Thomsen | Henning Moritzen | Thomas Bo Larsen
4ce2b6a44b82c,3,Au Hasard Balthazar,Robert Bresson,1966,France | Sweden,Drama,Film,Anne Wiazemsky | Walter Green | François Lafarge
4ce2b6ae61fec,3,The Bicycle Thieves,Vittorio de Sica,1948,Italy,Drama,Film,Lamberto Maggiorani | Enzo Staiola | Lianella Carell
4ce2b6bfdd960,3,Fear Eats the Soul,Rainer Werner Fassbinder,1974,Federal Republic of Germany,Melodrama,Film,Brigitte Mira | El Hedi ben Salem | Irm Hermann
4ce2b7965be62,2,Wings of Desire,Wim Wenders,1987,France | Federal Republic of Germany,Romance | Fantasy,Film,Bruno Ganz | Solveig Dommartin | Otto Sander
4ce2b81d77d71,2,Songs from the Second Floor,Roy Andersson,2000,Denmark | France | Germany | Norway | Sweden,Drama,Film,Lars Nordh | Stefan Larsson | Bengt C.W. Carlsson
4ce2b8d4c824d,2,The White Ribbon,Michael Haneke,2009,Austria | France | Germany | Italy,Drama,Film,Christian Friedel | Ernst Jacobi | Leonie Benesch
4ce2b6a21d217,2,Man with a Movie Camera,Dziga Vertov,1929,USSR,Documentary,Film,Mikhail Kaufman
4ce2b6bcd514a,2,Days of Heaven,Terrence Malick,1978,USA,Drama,Film,Richard Gere | Brooke Adams | Sam Shepard
4ce2b8a69d6fb,2,Tropical Malady,Apichatpong Weerasethakul,2004,Switzerland | France | Germany | Italy | Thailand,Drama,Film,Banlop Lomnoi | Sakda Kaewbuadee | Sirivech Jareonchon
4ce2b6b1ca76f,2,Night and Fog,Alain Resnais,1955,France,Documentary | War,Film,Michel Bouquet
4ce2b6f695fc4,2,Blow Up,Michelangelo Antonioni,1966,United Kingdom | Italy | USA,Drama,Film,Vanessa Redgrave | Sarah Miles | David Hemmings
4ce2b78da502c,2,I am Cuba,Mikhail Kalatozov,1964,Cuba | USSR,Drama,Film,Sergio Corrieri | Salvador Wood | José Gallardo
4ce2b72b62c27,2,Come And See,Elem Klimov,1985,USSR,War,Film,Alexei Kravchenko | Olga Mironova | Liubomiras Laucevicius
4ce2b6a78d5ab,2,Chinatown,Roman Polanski,1974,USA,Film noir,Film,Jack Nicholson | Faye Dunaway | John Hillerman
4ce2b6a909d23,2,Dog Day Afternoon,Sidney Lumet,1975,USA,Police drama | Crime,Film,Al Pacino | Penelope Allen | Sully Boyar
4ce2b6a7da289,2,A Man Escaped,Robert Bresson,1956,France,Drama,Film,François Leterrier | Charles Le Clainche | Maurice Beerblock
4ce2b6bb2414d,2,A Woman Under the Influence,John Cassavetes,1974,USA,Drama,Film,Peter Falk | Gena Rowlands | Fred Draper
4ce2b775b479a,2,Sweetie,Jane Campion,1989,Australia,Comedy | Drama,Film,Genevieve Lemon | Karen Colston | Tom Lycos
4ce2b6abd9c36,2,Harold and Maude,Hal Ashby,1971,USA,Drama,Film,Ruth Gordon | Bud Cort | Vivian Pickles
4ce2b6c010eb7,2,The Apartment,Billy Wilder,1960,USA,Comedy,Film,Jack Lemmon | Shirley MacLaine | Fred MacMurray
4ce2b6aa3733f,2,Five Easy Pieces,Bob Rafelson,1970,USA,Drama,Film,Jack Nicholson | Karen Black | Billy 'Green' Bush
4ce2b79ec3b22,2,The Green Ray,Eric Rohmer,1986,France,Romance | Drama,Film,Marie Rivière | Amira Chemakhi | Sylvie Richez
4ce2b6b6b7aca,2,La strada,Federico Fellini,1954,Italy,Drama,Film,Anthony Quinn | Giulietta Masina | Richard Basehart
4ce2b6b1c031b,2,La notte,Michelangelo Antonioni,1961,France | Italy,Drama,Film,Marcello Mastroianni | Jeanne Moreau | Monica Vitti
4ce2b7654f090,2,The Sacrifice,Andrei Tarkovsky,1986,France | United Kingdom | Sweden,Drama,Film,Erland Josephson | Susan Fleetwood | Valérie Mairesse
4ce2b6b9450a5,2,2001: A Space Odyssey,Stanley Kubrick,1968,United Kingdom | USA,Science Fiction,Film,Keir Dullea | Gary Lockwood | William Sylvester
4ce2b6ad028a9,2,Imitation of Life,Douglas Sirk,1959,USA,Melodrama,Film,Lana Turner | John Gavin | Sandra Dee
4ce2b69562aa2,2,Apocalypse Now,Francis Ford Coppola,1979,USA,War,Film,Marlon Brando | Robert Duvall | Martin Sheen
4ce2b6bfecaeb,2,Last Year At Marienbad,Alain Resnais,1961,France | Italy,Romance | Drama,Film,Giorgio Albertazzi | Delphine Seyrig | Sacha Pitoëff
4ce2b6b4ead96,2,"Salo, or The 120 Days of Sodom",Pier Paolo Pasolini,1975,France | Italy,Horror | War,Film,Paolo Bonacelli | Giorgio Cataldi | Uberto P. Quintavalle
4ce2b7b24d32d,2,Raise the Red Lantern,Zhang Yimou,1991,People's Republic of China | Hong Kong | Taiwan,Drama,Film,Gong Li | Ma Jingwu | He Caifei
4ce2b77b4418a,2,Touki Bouki,Djibril Diop Mambéty,1973,Senegal,Drama,Film,Magaye Niang | Mareme Niang | Christophe N'doulabia
4ce2b6a59d655,2,Belle de Jour,Luis Buñuel,1967,France | Italy,Drama,Film,Catherine Deneuve | Jean Sorel | Michel Piccoli
4ce2b6b1c40de,2,1900,Bernardo Bertolucci,1976,France | Italy | Federal Republic of Germany,Drama,Film,Robert De Niro | Gérard Depardieu | Dominique Sanda
4ce2b6b4b0e0c,2,Amarcord,Federico Fellini,1972,France | Italy,Drama,Film,Pupella Maggio | Armando Brancia | Magali Noël
4ce2b6bc285f7,2,Barry Lyndon,Stanley Kubrick,1975,United Kingdom | USA,Period drama,Film,Michael Hordern | Ryan O'Neal | Marisa Berenson
4ce2b8c6518bb,2,There Will Be Blood,Paul Thomas Anderson,2007,USA,Drama,Film,Daniel Day-Lewis | Paul Dano | Kevin J. O'Connor
4ce2b6b5b6382,2,Seven Samurai,Akira Kurosawa,1954,Japan,Drama,Film,Takashi Shimura | Toshiro Mifune | Seiji Miyaguchi
4ce2b6b049967,2,Le mépris,Jean-Luc Godard,1963,France | Italy,Drama,Film,Brigitte Bardot | Michel Piccoli | Jack Palance
4ce2b6a6c6ffb,2,Butch Cassidy and The Sundance Kid,George Roy Hill,1969,USA,Biopic | Western,Film,Paul Newman | Robert Redford | Katharine Ross
4ce2b895480e3,2,Elephant,Gus van Sant,2003,USA,Drama,Film,Alex Frost | Eric Deulen | John Robinson
4ce2b78292f14,2,The Gospel According to St Matthew,Pier Paolo Pasolini,1964,France | Italy,Biopic,Film,Enrique Irazoqui | Margherita Caruso | Susanna Pasolini
4ce2b6bdafb40,2,Grey Gardens,Maysles Brothers,1975,USA,Documentary,Film,Edith Bouvier Beale | Jerry Torre | Lois Wright
4ce2b7cd86184,2,Before the Rain,Milcho Manchevski,1994,France | United Kingdom | North Macedonia,Drama,Film,Katrin Cartlidge | Rade Serbedzija | Grégoire Colin
4ce2b8c34332c,2,Persepolis,Vincent Paronnaud/Marjane Satrapi,2007,France | USA,,Film,Chiara Mastroianni | Catherine Deneuve | Danielle Darrieux
4ce2b7f2ccb1b,2,Under the Skin,Carine Adler,1997,United Kingdom,Melodrama,Film,Samantha Morton | Claire Rushbrook | Rita Tushingham
4ce2b8d817b4e,2,White Material,Claire Denis,2009,Cameroon | France,Drama,Film,Isabelle Huppert | Christophe Lambert | Nicolas Duvauchelle
4ce2b6ad87c49,2,The Enigma of Kaspar Hauser,Werner Herzog,1974,Federal Republic of Germany,Biopic,Film,Bruno S. | Walter Ladengast | Brigitte Mira
4ce2b6b9d14d8,2,Journey to Italy,Roberto Rossellini,1954,France | Italy,Drama,Film,Giacomo Rondinella | Ingrid Bergman | George Sanders
4ce2b6accac8a,2,Husbands,John Cassavetes,1970,USA,Drama,Film,Ben Gazzara | Peter Falk | John Cassavetes
4ce2b6bbbc8e5,2,The Kid,Charles Chaplin,1921,USA,Comedy,Film,Carl Miller | Edna Purviance | Jackie Coogan
4ce2b82b6b26b,1,Rosetta,Jean-Pierre Dardenne/Luc Dardenne,1999,Belgium | France,Drama,Film,Émilie Dequenne | Fabrizio Rongione | Anne Yernaux
4ce2b6f18c7c8,1,The Red Light Bandit,Rogério Sganzerla,1968,Brazil,Crime | Thriller,Film,Paulo Villaça | Luiz Linhares | Pagano Sobrinho
4ce2b6e140ffe,1,Yol,Serif Gören/Yilmaz Güney,1982,Switzerland | France | Turkey,Drama,Film,Tarik Akan | Halil Ergün | Necmettin Çobanoglu
4ce2b6b13ea6d,1,Napoleon,Abel Gance,1927,France,Biopic | Historical drama,Film,Gina Manès | Albert Dieudonné | Eugénie Buffet
4ce2b6b008211,1,Marnie,Alfred Hitchcock,1964,USA,Crime,Film,Tippi Hedren | Sean Connery | Diane Baker
4ce2b8c819f4b,1,Frozen River,Courtney Hunt,2008,USA,Crime,Film,Melissa Leo | Misty Upham | Charlie McDermott
4ce2b6be331c6,1,The House is Black,Forough Farrokhzad,1962,Iran,Documentary,Film,
4ce2b740d3924,1,Marketa Lazarová,Frantisek Vlácil,1967,Czechoslovakia,Period drama,Film,Josef Kemr | Nada Hejná | Jaroslav Moucka
4ce2b7f5aa12a,1,Eyes Wide Shut,Stanley Kubrick,1999,United Kingdom | USA,Drama,Film,Tom Cruise | Nicole Kidman | Sydney Pollack
4ce2b6a4d9b44,1,Animals Are Beautiful People,Jamie Uys,1974,South Africa,Documentary,Film,Jamie Uys | Paddy O'Byrne
4ce2b6a68bd9d,1,Battleship Potemkin,Sergei M Eisenstein,1925,USSR,Historical drama,Film,Aleksandr Antonov | Vladimir Barsky | Grigori V. Aleksandrov
4ce2b6ad5a28a,1,It Happened One Night,Frank Capra,1934,USA,Comedy | Road movie,Film,Clark Gable | Claudette Colbert | Walter Connolly
4ce2b8a7cc0e0,1,The Heart is Deceitful Above All Things,Asia Argento,2004,France | United Kingdom | Italy | Japan | USA,Drama,Film,Asia Argento | Jimmy Bennett | Peter Fonda
4ce2b6b81dc84,1,The Travelling Players,Theodoros Angelopoulos,1975,Greece,Drama,Film,Eva Kotamanidou | Aliki Georgoulis | Stratos Pachis
4ce2b8182fa8a,1,Dancer in the Dark,Lars von Trier,2000,Denmark | France | Germany | Italy | Sweden,Musical | Drama,Film,Björk | Catherine Deneuve | David Morse
4ce2b82ba14f0,1,Mein Liebster Feind,Klaus Kinski,1999,Finland | United Kingdom | Germany | USA,Documentary,Film,Werner Herzog | Klaus Kinski | Claudia Cardinale
4ce2b6ac353a0,1,Sir Arne's Treasure,Mauritz Stiller,1919,Sweden,Period drama,Film,Mary Johnson | Richard Lund | Hjalmar Selander
4ce2b87f38ad8,1,Punch-Drunk Love,Paul Thomas Anderson,2002,USA,Drama,Film,Adam Sandler | Emily Watson | Philip Seymour Hoffman
4ce2b81f5f4a1,1,Human Remains,Jay Rossenblatt,1998,USA,Documentary,Film,
4ce2b769ae8c2,1,79 Springtimes,Santiago Álvarez,1969,Cuba,Documentary,Film,
4ce2b75f8fb6f,1,Taipei Story,Edward Yang,1984,Taiwan,Drama,Film,Yo-Yo Ma | Ts'ai Chin | Hou Hsiao-Hsien
4ce2b6bf360f4,1,The Shining,Stanley Kubrick,1980,United Kingdom | USA,Horror,Film,Jack Nicholson | Shelley Duvall | Danny Lloyd
4ce2b6b7332ae,1,A Star is Born,George Cukor,1954,USA,Musical,Film,Judy Garland | James Mason | Jack Carson
4ce2b8021b76d,1,The Thin Red Line,Terrence Malick,1998,USA,War,Film,Sean Penn | Adrien Brody | James Caviezel
4ce2b87fa510a,1,Russian Ark,Aleksandr Sokurov,2002,Canada | Finland | Germany | Japan | Russian Federation,Period drama,Film,Sergei Dreiden | Maria Kouznetsova | Leonid Mozgovoy
4ce2b6b9f3ba7,1,Cries and Whispers,Ingmar Bergman,1972,Sweden,Drama,Film,Harriet Andersson | Kari Sylwan | Ingrid Thulin
4ce2b7a726697,1,An Angel at My Table,Jane Campion,1992,Australia | United Kingdom | New Zealand,Biopic,Television,Kerry Fox | Alexia Keogh | Karen Fergusson
4ce2b7bd6fef6,1,La Reine Margot,Patrice Chereau,1994,France | Germany | Italy,Historical drama,Film,Isabelle Adjani | Daniel Auteuil | Jean-Hugues Anglade
4ce2b895b2f83,1,Shara,Naomi Kawase,2003,Japan,Drama,Film,Kohei Fukunaga | Yuka Hyoundo | Naomi Kawase
4f4bb44dd26c1,1,Margaret,Kenneth Lonergan,2008,USA,Drama,Film,Anna Paquin | J. Smith-Cameron | Jean Reno
4ce2b6b0544c6,1,Metropolis,Fritz Lang,1927,Germany,Science Fiction,Film,Brigitte Helm | Alfred Abel | Gustav Fröhlich
4ce2b6bf0fd91,1,The Postman Always Rings Twice,Bob Rafelson,1981,USA,Crime | Romance,Film,Jack Nicholson | Jessica Lange | John Colicos
4ce2b6ada35e2,1,Johnny Guitar,Nicholas Ray,1954,USA,Western,Film,Joan Crawford | Sterling Hayden | Mercedes McCambridge
4ce2b7cb412c6,1,Blue,Derek Jarman,1993,United Kingdom | Japan,Biopic | Artists' Moving Image,Film,John Quentin | Nigel Terry | Derek Jarman
4ce2b6aec3d69,1,The Cranes are Flying,Mikhail Kalatozov,1957,USSR,War,Film,Tatiana Samoilova | Alexei Batalov | Vasili Merkuryev
10050,1,La frontière de l’aube,Philippe Garrel,,,,,
4ce2b7532c6c0,1,Out of Africa,Sydney Pollack,1985,USA,Biopic | Romance | Historical drama,Film,Meryl Streep | Robert Redford | Klaus Maria Brandauer
4ce2b8db2f9db,1,La vida loca,Christian Paved,2008,Spain | France | Mexico,,Film,
4ce2b74d0f68c,1,Nine and a Half Weeks,Adrian Lyne,1985,USA,Drama,Film,Mickey Rourke | Kim Basinger | Margaret Whitton
4ce2b6b2b59cc,1,Pather Panchali,Satyajit Ray,1955,India,Drama,Film,Kanu Banerjee | Karuna Banerjee | Subir Banerjee
4ce2b7c99ed38,1,Safe,Todd Haynes,1994,United Kingdom | USA,Drama,Film,Julianne Moore | Peter Friedman | Xander Berkeley
4ce2b8c5290a9,1,Lust Caution,Ang Lee,2007,People's Republic of China | Hong Kong | Taiwan | USA,Drama,Film,Tony Leung Chiu-wai | Tang Wei | Joan Chen
4ce2b795193f5,1,Elephant,Alan Clarke,1989,United Kingdom | Northern Ireland,Documentary,Television,Gary Walker | Bill Hamilton | Michael Foyle
4ce2b6bbb8b86,1,The Circus,Charles Chaplin,1928,USA,Comedy,Film,Charles Chaplin | Merna Kennedy | Betty Morrissey
4ce2b81640fd5,1,The Insider,Michael Mann,1999,USA,Drama,Film,Al Pacino | Russell Crowe | Christopher Plummer
4ce2b6b323459,1,Le Plaisir,Max Ophüls,1951,France,Anthology,Film,Jean Servais | Peter Ustinov | Anton Walbrook
4ce2b6bb288a4,1,Women in Love,Ken Russell,1969,United Kingdom,Drama,Film,Alan Bates | Oliver Reed | Glenda Jackson
4ce2b6b176796,1,A Night at the Opera,Sam Wood,1935,USA,Comedy | Musical,Film,Groucho Marx | Chico Marx | Harpo Marx
4ce2b71e1f83f,1,Geschichte der Nacht,Clemens Klopfenstein,1978,Switzerland | France | Italy | Federal Republic of Germany,Documentary,Film,
4ce2b6afa5e08,1,Moderato catabile,Peter Brook,1960,France,Drama,Film,Jeanne Moreau | Jean-Paul Belmondo | Pascale de Boysson
4ce2b87fe9a8c,1,Blissfully Yours,Apichatpong Weerasethakul,2002,Thailand,Drama,Film,Kanokporn Tongaram | Min Oo | Jenjira Jansuda
10120,1,The Edge of Dreaming,Amy Hardie,,,,,
4ce2b8331649f,1,Nights of Cabiria,Federico Fellini,1957,France | Italy,Drama,Film,Giulietta Masina | François Périer | Franca Marzi
4ce2b738ed589,1,Light Reading,Lis Rhodes,1979,United Kingdom,Artists' Moving Image,Film,
4ce2b85a64161,1,Consolation Service,Eija Llisa Ahtilla,1999,Finland,,Film,
4ce2b6b26303c,1,Wake in Fright,Ted Kotcheff,1971,Australia | United Kingdom | USA,Drama,Film,Donald Pleasence | Gary Bond | Chips Rafferty
4ce2b73f2ec00,1,La Maman et la putain,Jean Eustache,1973,France,Drama,Film,Françoise Lebrun | Bernadette Lafont | Jean-Pierre Léaud
4ce2b6adb948c,1,Jules et Jim,François Truffaut,1962,France,Drama,Film,Michel Subor | Jeanne Moreau | Oskar Werner
4ce2b6a470348,1,Badlands,Terrence Malick,1973,USA,Crime,Film,Martin Sheen | Sissy Spacek | Warren Oates
4ce2b86516164,1,Vendredi Soir,Claire Denis,2002,France,Drama,Film,Valérie Lemercier | Vincent Lindon | Grégoire Colin
4ce2b6f642135,1,Blind,Frederick Wiseman,1987,USA,Documentary,Film,
4ce2b693a235d,1,Entranced Earth,Glauber Rocha,1967,Brazil,Drama,Film,Jardel Filho | José Lewgoy | Glauce Rocha
4ce2b8c2c0ce9,1,The Gates,Albert Maylses,2006,USA,Documentary,Film,Christo Javacheff | Jeanne-Claude | Michael Bloomberg
4ce2b6be277b6,1,Jubilee,Derek Jarman,1977,United Kingdom,Drama,Film,Jenny Runacre | Nell Campbell | Toyah Willcox
4ce2b6bc6d090,1,The Brood,David Cronenberg,1979,Canada,Horror | Medical drama | Science Fiction,Film,Oliver Reed | Samantha Eggar | Art Hindle
4ce2b83ea7975,1,Sex Pistols -The Filth and The Fury,Julien Temple,1999,United Kingdom | USA,Documentary,Film,Paul Cook | Steve Jones | Glen Matlock
4ce2b6c034b8c,1,Arme Leute,Vlado Kristi,1963,Federal Republic of Germany,Documentary,Film,
4ce2b8b7b28dc,1,The Lives of Others,Florian Henckel von Donnersmarck,2006,Germany,Drama,Film,Martina Gedeck | Ulrich Mühe | Sebastian Koch
4ce2b6b6d8bc6,1,Stromboli,Roberto Rossellini,1950,Italy | USA,Drama,Film,Ingrid Bergman | Mario Vitale | Renzo Cesana
4ce2b875d829c,1,Back Against the Wall,James Fotopoulos,2001,USA,Drama,Film,Debbie Mulcahy | Martin Shannon | Ernie E. Frantz
4ce2b809afb2c,1,Little Dieter Needs to Fly,Werner Herzog,1997,United Kingdom | Germany,Documentary | War,Film,Werner Herzog | Dieter Dengler
4ce2b815256dc,1,Being John Malkovich,Charlie Kaufman/Spike Jonze,1999,USA,Comedy,Film,John Cusack | Cameron Diaz | Catherine Keener
4ce2b73a66ee4,1,Local Hero,Bill Forsyth,1983,United Kingdom,Comedy | Drama,Film,Peter Riegert | Denis Lawson | Fulton Mackay
10133,1,The Present,Eija Liisa Ahtilla,,,,,
4ce2b7359f202,1,Branded to Kill,Suzuki Seijun,1967,Japan,Gangster,Film,Jô Shishido | Mariko Ogawa | Annu Mari
4ce2b6bcdaa6f,1,The Deer Hunter,Michael Cimino,1977,USA,War,Film,Robert De Niro | John Cazale | John Savage
4ce2b6ad1d60d,1,The Innocents,Jack Clayton,1961,United Kingdom | USA,Horror,Film,Deborah Kerr | Peter Wyngarde | Megs Jenkins
4ce2b8b083987,1,The Wind that Shakes the Barley,Ken Loach,2006,Switzerland | Spain | United Kingdom | Germany | Ireland | Italy,Drama,Film,Cillian Murphy | Liam Cunningham | Pádraic Delaney
4ce2b6ab01897,1,Germany Year Zero,Roberto Rossellini,1948,France | Italy | Federal Republic of Germany,War,Film,Edmund Meschke | Ernst Pittschau | Ingetraud Hinze
4ce2b835c0c46,1,A Real Young Lady,Catherine Breillat,2000,France,Drama,Film,Charlotte Alexandra | Hiram Keller | Rita Meiden
4ce2b6a906793,1,Dr. Strangelove,Stanley Kubrick,1963,United Kingdom | USA,Comedy | Science Fiction,Film,Peter Sellers | George C. Scott | Sterling Hayden
4ce2b85bbfe0f,1,Dogville,Lars von Trier,2003,Denmark | France | United Kingdom | Germany | Sweden,Thriller,Film,John Hurt | Nicole Kidman | Harriet Andersson
4ce2b850ea66e,1,Rabbit Proof Fence,Phillip Noyce,2002,Australia | United Kingdom,Drama,Film,Everlyn Sampi | Tianna Sansbury | Laura Monaghan
4ce2b8b140493,1,Idiocrazy,Mike Judge,2006,USA,,Film,Luke Wilson | Maya Rudolph | Dax Shepard
4ce2b6b295aa3,1,The Umbrellas of Cherbourg,Jacques Demy,1964,France | Federal Republic of Germany,Musical,Film,Catherine Deneuve | Nino Castelnuovo | Anne Vernon
4ce2b7cd64dac,1,D'est,Chantal Akerman,1993,Belgium | France | Portugal,Documentary,Film,
4ce2b796e3a7d,1,Johanna D'Arc of Mongolia,Ulrike Ottinger,1989,France | Federal Republic of Germany,Comedy | Drama,Film,Delphine Seyrig | Irm Hermann | Gillian Scalici
4ce2b7cbd86e7,1,Lazybones,Frank Borzage,1925,USA,Drama,Film,Buck Jones | Madge Bellamy | Virginia Marshall
4ce2b6b46ab2d,1,The River,Jean Renoir,1951,USA,Drama,Film,Miss June | Nora Swinburne | Esmond Knight
4ce2b6b995895,1,The Exterminating Angel,Luis Buñuel,1962,Mexico,Drama,Film,Silvia Pinal | Jacqueline Andere | José Baviera
4f4b9a8382524,1,Berlin Alexanderplatz,Rainer Werner Fassbinder,,Italy | Federal Republic of Germany,Drama,Television,
4ce2b7d2abfbc,1,The Silences of the Palace,Moufida Tlatli,1994,France | Tunisia,Drama,Film,Amel Hedhili | Hend Sabri | Najia Ouerghi
4ce2b6b7dafed,1,Teorema,Pier Paolo Pasolini,1968,Italy,Drama,Film,Terence Stamp | Silvana Mangano | Massimo Girotti
4ce2b7ceb80c3,1,London,Patrick Keiller,1994,United Kingdom,Artists' Moving Image,Film,Paul Scofield
4ce2b79d587a4,1,Goodfellas,Martin Scorsese,1990,USA,Gangster | Drama,Film,Robert De Niro | Ray Liotta | Joe Pesci
4ce2b6a486a77,1,The Red Balloon,Albert Lamorisse,1956,France,Fantasy,Film,Pascal Lamorisse | Georges Sellier | Vladimir Popov
4ce2b72c88f0b,1,Indiana Jones and the Temple of Doom,Steven Spielberg,1984,USA,Action and Adventure,Film,Harrison Ford | Kate Capshaw | Ke Huy Quan
4ce2b6a54c395,1,"Aguirre, Wrath of God",Werner Herzog,1972,Federal Republic of Germany,Historical drama,Film,Klaus Kinski | Cecilia Rivera | Ruy Guerra
4ce2b6a8a4e7d,1,Diamonds of the Night,Jan Nemec,1964,Czechoslovakia,Drama,Film,Ladislav Jansky | Antonin Kumbera | Ilse Bischofová
4ce2b74c90598,1,Nicht löschbares Feuer,Harun Farocki,1968,Federal Republic of Germany,Documentary,Film,
4ce2b6b143f57,1,Nashville,Robert Altman,1975,USA,Musical | Drama,Film,David Arkin | Barbara Baxley | Ned Beatty
4ce2b6a91da80,1,Don't Look Now,Nicolas Roeg,1973,United Kingdom | Italy,Horror | Fantasy | Thriller,Film,Julie Christie | Donald Sutherland | Hilary Mason
4ce2b8de821d9,1,Nostalgia for the Light,Patricio Guzmán,2010,Chile | Spain | France | Germany | USA,Documentary,Film,Patricio Guzmán | Gaspar Galaz | Lautano Nunez
10119,1,The Argentinian Lesson,Wojciech Staron,,,,,
4ce2b766e6196,1,The Scarlet Empress,Josef von Sternberg,1934,USA,Biopic | Historical drama,Film,Marlene Dietrich | John Lodge | Sam Jaffe
4ce2b8a0649fc,1,Space is the Place,John Coney,1974,USA,,Film,Barbara Deloney | Sun Ra | Raymond Johnson
4ce2b717f10d3,1,Arabian Nights,Pier Paolo Pasolini,1974,France | Italy,Fantasy,Film,Ninetto Davoli | Ines Pellegrini | Franco Citti
4ce2b8c554823,1,In the City of Sylvia,José Luis Guerín,2007,Spain | France,Drama,Film,Pilar López de Ayala | Xavier Lafitte | Laurence Cordier
4ce2b6ab0982b,1,The Ghost and Mrs Muir,Joseph L. Mankiewicz,1947,USA,Romance | Fantasy,Film,Gene Tierney | Rex Harrison | George Sanders
