film_id,votes,normed_film_title,film_director,film_year,country,genre,media_type,actors_raw
4ce2b6b9caca4,191,Vertigo,Alfred Hitchcock,1958,USA,Thriller,Film,James Stewart | Kim Novak | Barbara Bel Geddes
4ce2b6a7a801b,157,Citizen Kane,Orson Welles,1941,USA,Drama,Film,Joseph Cotten | Dorothy Comingore | Agnes Moorehead
4ce2b6b8908e4,107,Tokyo Story,"Ozu Yasujirô ",1953,Japan,Drama,Film,Chishu Ryu | Chieko Higashiyama | Setsuko Hara
4ce2b6b41d658,100,La Règle du jeu,Jean Renoir,1939,France,Drama,Film,Nora Gregor | Paulette Dubost | Mila Parély
4ce2b6b7568ee,93,Sunrise,F. W. Murnau,1927,USA,Drama,Film,George O'Brien | Janet Gaynor | Margaret Livingston
4ce2b6b9450a5,90,2001: A Space Odyssey,Stanley Kubrick,1968,United Kingdom | USA,Science Fiction,Film,Keir Dullea | Gary Lockwood | William Sylvester
4ce2b6b54abdf,78,The Searchers,John Ford,1956,USA,Western,Film,John Wayne | Jeffrey Hunter | Vera Miles
4ce2b6a21d217,68,Man with a Movie Camera,Dziga Vertov,1929,USSR,Documentary,Film,Mikhail Kaufman
4ce2b754db651,65,Passion of Joan of Arc,Carl Theodor Dreyer,1927,France,Biopic | Historical drama,Film,Renée Falconetti | Eugène-Charles-Joseph Silvain | Maurice Schutz
4ce2b6b25bb2b,64,8½,Federico Fellini,1963,France | Italy,Drama,Film,Marcello Mastroianni | Claudia Cardinale | Anouk Aimée
4ce2b6a68bd9d,63,Battleship Potemkin,Sergei M Eisenstein,1925,USSR,Historical drama,Film,Aleksandr Antonov | Vladimir Barsky | Grigori V. Aleksandrov
4ce2b6a439bc9,58,L'Atalante,Jean Vigo,1934,France,Drama,Film,Michel Simon | Dita Parlo | Jean Dasté
4ce2b6bfd1ebb,57,Breathless,Jean-Luc Godard,1960,France,Film noir,Film,Jean-Paul Belmondo | Jean Seberg | Henri-Jacques Huet
4ce2b69562aa2,53,Apocalypse Now,Francis Ford Coppola,1979,USA,War,Film,Marlon Brando | Robert Duvall | Martin Sheen
4ce2b6a498bd1,50,Late Spring,"Ozu Yasujirô ",1949,Japan,Drama,Film,Chishu Ryu | Setsuko Hara | Yumeji Tsukioka
4ce2b6a44b82c,49,Au Hasard Balthazar,Robert Bresson,1966,France | Sweden,Drama,Film,Anne Wiazemsky | Walter Green | François Lafarge
4ce2b6b2deaa5,48,Persona,Ingmar Bergman,1966,Sweden,Drama,Film,Bibi Andersson | Liv Ullmann | Margareta Krook
4ce2b6b5b6382,48,Seven Samurai,Akira Kurosawa,1954,Japan,Drama,Film,Takashi Shimura | Toshiro Mifune | Seiji Miyaguchi
4ce2b6bb90873,47,Mirror,Andrei Tarkovsky,1974,USSR,Biopic,Film,Margarita Terekhova | Ignat Daniltsev | Maria Tarkovskaya
4ce2b6b6036b6,46,Singin' in the Rain,Stanley Donen/Gene Kelly,1951,USA,Comedy | Musical,Film,Gene Kelly | Donald O'Connor | Debbie Reynolds
4ce2b6a6e45a7,43,L'Avventura,Michelangelo Antonioni,1960,France | Italy,Drama,Film,Gabriele Ferzetti | Monica Vitti | Lea Massari
4ce2b6ab4237b,43,The Godfather: Part I,Francis Ford Coppola,1972,USA,Gangster,Film,Marlon Brando | Al Pacino | James Caan
4ce2b6b049967,43,Le mépris,Jean-Luc Godard,1963,France | Italy,Drama,Film,Brigitte Bardot | Michel Piccoli | Jack Palance
4ce2b6b3ec3fe,42,Rashomon,Akira Kurosawa,1950,Japan,Crime | Period drama,Film,Toshiro Mifune | Machiko Kyo | Takashi Shimura
4ce2b752105a2,42,Ordet,Carl Theodor Dreyer,1955,Denmark,Drama,Film,Henrik Malberg | Emil Hass Christensen | Preben Lerdorff Rye
4ce2b8485aac9,42,In The Mood For Love,Wong Kar Wai,2000,France | Hong Kong,Romance | Drama,Film,Maggie Cheung Man-yuk | Tony Leung Chiu-wai | Rebecca Pan Di-hua
4ce2b6b7433c1,41,Andrei Rublev,Andrei Tarkovsky,1966,USSR,Biopic,Film,Anatoli Solonitsyn | Ivan Lapikov | Nikolai Grinko
4ce2b8379038e,40,Mulholland Dr,David Lynch,2001,France | USA,Thriller,Film,Justin Theroux | Naomi Watts | Laura Harring
4ce2b6bf3bbfd,39,Stalker,Andrei Tarkovsky,1979,USSR,Science Fiction | Fantasy,Film,Aleksandr Kaidanovsky | Anatoli Solonitsyn | Nikolai Grinko
4ce2b76b0507b,39,Shoah,Claude Lanzmann,1985,France,Documentary,Film,
4ce2b6b7bc1b8,38,Taxi Driver,Martin Scorsese,1976,USA,Drama,Film,Robert De Niro | Jodie Foster | Albert Brooks
4ce2b6ab42667,38,The Godfather: Part II,Francis Ford Coppola,1974,USA,Gangster,Film,Al Pacino | Robert Duvall | Diane Keaton
4ce2b6ae61fec,37,The Bicycle Thieves,Vittorio de Sica,1948,Italy,Drama,Film,Lamberto Maggiorani | Enzo Staiola | Lianella Carell
4ce2b6aae85f3,35,The General,Buster Keaton,1926,USA,Comedy | Period drama,Film,Buster Keaton | Jack Lowe | Jack Hanlon
4ce2b6b39fc24,35,Psycho,Alfred Hitchcock,1960,USA,Horror | Thriller,Film,Anthony Perkins | Vera Miles | John Gavin
4ce2b6b0544c6,34,Metropolis,Fritz Lang,1927,Germany,Science Fiction,Film,Brigitte Helm | Alfred Abel | Gustav Fröhlich
4ce2b73116007,34,"Jeanne Dielman, 23 quai du Commerce, 1080 Bruxelles",Chantal Akerman,1975,Belgium | France,Drama,Film,Delphine Seyrig | Jan Decorte | Henri Storck
4ce2b7d2993a2,34,Sátántangó,Béla Tarr,1994,Switzerland | Germany | Hungary,Drama,Film,Mihály Ráday | Mihály Víg | Putyi Horváth
4ce2b6a90d39d,33,La dolce vita,Federico Fellini,1960,France | Italy,Drama,Film,Marcello Mastroianni | Anita Ekberg | Anouk Aimée
4ce2b6b3b75b7,33,The 400 Blows,François Truffaut,1959,France,Drama,Film,Jean-Pierre Léaud | Claire Maurier | Albert Rémy
4ce2b6b9d14d8,32,Journey to Italy,Roberto Rossellini,1954,France | Italy,Drama,Film,Giacomo Rondinella | Ingrid Bergman | George Sanders
4ce2b6b2b59cc,32,Pather Panchali,Satyajit Ray,1955,India,Drama,Film,Kanu Banerjee | Karuna Banerjee | Subir Banerjee
4ce2b6b310bc0,31,Pierrot le Fou,Jean-Luc Godard,1965,France | Italy,Crime,Film,Jean-Paul Belmondo | Anna Karina | Dirk Sanders
4ce2b76e98a5c,31,Some Like It Hot,Billy Wilder,1959,USA,Comedy,Film,Marilyn Monroe | Tony Curtis | Jack Lemmon
4ce2b6b3291db,31,Playtime,Jacques Tati,1967,France,Comedy,Film,Jacques Tati | Barbara Dennek | Rita Maïden
4ce2b6ab03131,31,Gertrud,Carl Theodor Dreyer,1964,Denmark,Drama,Film,Nina Pens Rode | Bendt Rothe | Ebbe Rode
4ce2b7a39630e,31,Close-Up,Abbas Kiarostami,1989,Iran,Documentary drama,Film,Hossein Sabziyan | Mohsen Makhmalbaf | Abolfazl Ahankhah
10006,30,Histoire(s) du cinéma,Jean-Luc Godard,,,,,
4ce2b6f24787d,30,The Battle of Algiers,Gillo Pontecorvo,1966,Algeria | Italy,Drama,Film,Brahim Haggiag | Jean Martin | Yacef Sâadi
4ce2b6b94daff,29,Ugetsu Monogatari,Mizoguchi Kenji,1953,Japan,Romance,Film,Masayuki Mori | Kinuyo Tanaka | Ichisaburo Sawamura
4ce2b6bbb8e51,29,City Lights,Charles Chaplin,1931,USA,Comedy,Film,Virginia Cherrill | Florence Lee | Harry Myers
4ce2b7b9372f0,29,La Jetée,Chris Marker,1962,France,Science Fiction,Film,Jean Négroni | Hélène Chatelain | Davos Hanich
4ce2b6bf2249d,28,Raging Bull,Martin Scorsese,1980,USA,Biopic | Sport,Film,Robert De Niro | Joe Pesci | Cathy Moriarty
4ce2b6bf4e912,28,North by Northwest,Alfred Hitchcock,1959,USA,Thriller,Film,Cary Grant | Eva Marie Saint | James Mason
4ce2b6955c6ba,28,Rear Window,Alfred Hitchcock,1954,USA,Thriller,Film,James Stewart | Grace Kelly | Wendell Corey
4ce2b6af6aedd,27,M,Fritz Lang,1931,Germany,Crime | Thriller,Film,Peter Lorre | Ellen Widmann | Inge Landgut
4ce2b6aadb03d,26,The Leopard,Luchino Visconti,1963,France | Italy,Period drama,Film,Burt Lancaster | Claudia Cardinale | Alain Delon
4ce2b6b8bc241,26,Touch of Evil,Orson Welles,1958,USA,Film noir,Film,Charlton Heston | Janet Leigh | Orson Welles
4ce2b6b50a0d5,25,Sansho Dayu,Mizoguchi Kenji,1954,Japan,Period drama,Film,Kinuyo Tanaka | Yoshiaki Hanayaki | Kyôko Kagawa
4ce2b73f2ec00,25,La Maman et la putain,Jean Eustache,1973,France,Drama,Film,Françoise Lebrun | Bernadette Lafont | Jean-Pierre Léaud
4ce2b6bc285f7,25,Barry Lyndon,Stanley Kubrick,1975,United Kingdom | USA,Period drama,Film,Michael Hordern | Ryan O'Neal | Marisa Berenson
4ce2b6b5b13f5,25,Sherlock Jr,Buster Keaton,1924,USA,Comedy,Film,Buster Keaton | Kathryn Mcguire | Joe Keaton
4ce2b6b6466ce,24,Wild Strawberries,Ingmar Bergman,1957,Sweden,Drama,Film,Victor Sjöström | Bibi Andersson | Ingrid Thulin
4ce2b6b30995b,24,Pickpocket,Robert Bresson,1959,France,Drama,Film,Martín Lasalle | Marika Green | Jean Pelegri
4ce2b6bbbf1e2,24,Modern Times,Charles Chaplin,1936,USA,Comedy,Film,Charles Chaplin | Paulette Goddard | Henry Bergman
4ce2b6b461386,24,Rio Bravo,Howard Hawks,1958,USA,Western,Film,John Wayne | Dean Martin | Rick Nelson
4ce2b6b757144,24,Sunset Blvd.,Billy Wilder,1950,USA,Drama,Film,William Holden | Gloria Swanson | Erich von Stroheim
4ce2b6b185765,24,The Night of the Hunter,Charles Laughton,1955,USA,Thriller | Drama,Film,Robert Mitchum | Shelley Winters | Lillian Gish
4ce2b7663dc08,23,Sans Soleil,Chris Marker,1982,France,Documentary,Film,Florence Delay | Alexandra Stewart
4ce2b6f6c85c4,23,Blue Velvet,David Lynch,1986,USA,Drama,Film,Kyle MacLachlan | Isabella Rossellini | Dennis Hopper
4ce2b6a7da289,23,A Man Escaped,Robert Bresson,1956,France,Drama,Film,François Leterrier | Charles Le Clainche | Maurice Beerblock
4ce2b69ac89d8,23,Blade Runner,Ridley Scott,1982,Hong Kong | USA,Science Fiction,Film,Harrison Ford | Rutger Hauer | Sean Young
4ce2b6a9624ac,22,L'eclisse,Michelangelo Antonioni,1962,France | Italy,Drama,Film,Alain Delon | Monica Vitti | Francisco Rabal
4ce2b71208b72,22,Les enfants du paradis,Marcel Carné,1945,France,Romance | Drama,Film,Arletty | Jean-Louis Barrault | Pierre Brasseur
4ce2b6b824610,22,The Third Man,Carol Reed,1949,United Kingdom,Thriller,Film,Carol Reed | Joseph Cotten | Alida Valli
4ce2b6ab6f1c7,22,La grande illusion,Jean Renoir,1937,France,War,Film,Jean Gabin | Dita Parlo | Pierre Fresnay
4ce2b6b143f57,22,Nashville,Robert Altman,1975,USA,Musical | Drama,Film,David Arkin | Barbara Baxley | Ned Beatty
4ce2b6a78d5ab,21,Chinatown,Roman Polanski,1974,USA,Film noir,Film,Jack Nicholson | Faye Dunaway | John Hillerman
4ce2b8203c690,21,Beau Travail,Claire Denis,1998,France,Drama,Film,Denis Lavant | Michel Subor | Grégoire Colin
4ce2b6a754af6,21,Once Upon a Time in the West,Sergio Leone,1968,Italy | USA,Western,Film,Claudia Cardinale | Henry Fonda | Jason Robards
4ce2b6a99de5f,20,The Spirit of the Beehive,Víctor Erice,1973,Spain,Drama,Film,Fernando Fernán Gómez | Teresa Gimpera | Ana Torrent
4ce2b6aea50ea,20,Lawrence of Arabia,David Lean,1962,United Kingdom,Biopic | War,Film,Alec Guinness | Anthony Quinn | Jack Hawkins
4ce2b6af8f820,20,The Magnificent Ambersons,Orson Welles,1942,USA,Drama | Period drama,Film,Orson Welles | Joseph Cotten | Dolores Costello
4ce2b7219ffd8,19,Greed,Erich von Stroheim,1925,USA,Drama,Film,ZaSu Pitts | Gibson Gowland | Jean Hersholt
4ce2b6e73c109,19,The Colour of Pomegranates,Sergei Parajanov,1968,USSR,Biopic | Artists' Moving Image | Historical drama,Film,Sofiko Chiaureli | Melkop Alekyan | Vilen Galstyan
4ce2b7b78a3f5,19,A Brighter Summer Day,Edward Yang,1991,Taiwan,Romance | Drama,Film,Zhang Zhen | Lisa Yang | Zhang Guozhu
4ce2b69415af8,19,Fanny and Alexander,Ingmar Bergman,1984,France | Sweden | Federal Republic of Germany,Drama,Television,Kristina Adolphson | Börje Ahlstedt | Pernilla Allwin
4ce2b6bad3a0d,19,The Wild Bunch,Sam Peckinpah,1969,USA,Western,Film,William Holden | Ernest Borgnine | Robert Ryan
4ce2b82020179,19,Casablanca,Michael Curtiz,1942,USA,Romance | War | Drama,Film,Lou Marcelle | Humphrey Bogart | Ingrid Bergman
4ce2b6a54c395,18,"Aguirre, Wrath of God",Werner Herzog,1972,Federal Republic of Germany,Historical drama,Film,Klaus Kinski | Cecilia Rivera | Ruy Guerra
4ce2b6b2a3772,18,Partie de campagne,Jean Renoir,1936,France,Period drama,Film,Sylvia Bataille | Georges Darnoux | Jane Marken
4ce2b6b0210f1,18,A Matter of Life and Death,Michael Powell/Emeric Pressburger,1946,United Kingdom,Fantasy | War,Film,David Niven | Roger Livesey | Raymond Massey
4ce2b6ffc05d8,17,Un chien andalou,Luis Buñuel,1928,France,Artists' Moving Image,Film,Simone Mareuil | Pierre Batcheff | Jaime Miravilles
4ce2b6bbaea80,17,Intolerance,D.W. Griffith,1916,USA,Drama,Film,Lillian Gish | Mae Marsh | Fred Turner
4ce2b6bfdd960,17,Fear Eats the Soul,Rainer Werner Fassbinder,1974,Federal Republic of Germany,Melodrama,Film,Brigitte Mira | El Hedi ben Salem | Irm Hermann
4ce2b77b4418a,17,Touki Bouki,Djibril Diop Mambéty,1973,Senegal,Drama,Film,Magaye Niang | Mareme Niang | Christophe N'doulabia
4ce2b6af779a6,17,Madame de…,Max Ophüls,1953,France | Italy,Drama,Film,Charles Boyer | Danielle Darrieux | Vittorio De Sica
4ce2b6b61b4e8,17,The Seventh Seal,Ingmar Bergman,1957,Sweden,Fantasy | Period drama,Film,Max von Sydow | Inga Landgré | Gunnar Björnstrand
4ce2b6e31bcf4,17,The Life and Death of Colonel Blimp,Michael Powell/Emeric Pressburger,1943,United Kingdom,War,Film,Anton Walbrook | Deborah Kerr | Roger Livesey
4ce2b6ad028a9,17,Imitation of Life,Douglas Sirk,1959,USA,Melodrama,Film,Lana Turner | John Gavin | Sandra Dee
4ce2b847b975d,17,A One and a Two,Edward Yang,1999,Japan | Taiwan,Drama,Film,Wu Nien-chen | Issey Ogata | Elaine Jin
4ce2b6ad684f4,16,Ivan the Terrible,Sergei M Eisenstein,1945,USSR,Biopic | Historical drama,Film,Nikolai Cherkasov | Ludmila Tselikovskaya | Serafima Birman
4ce2b6b81dc84,16,The Travelling Players,Theodoros Angelopoulos,1975,Greece,Drama,Film,Eva Kotamanidou | Aliki Georgoulis | Stratos Pachis
4ce2b6a7e0681,16,The Conformist,Bernardo Bertolucci,1970,France | Italy | Federal Republic of Germany,Drama,Film,Jean-Louis Trintignant | Stefania Sandrelli | Gastone Moschin
4ce2b6b0511e9,16,Meshes of the Afternoon,Maya Deren/Alexander Hammid,1943,USA,Drama,Film,Maya Deren | Alexander Hackenschmied
4ce2b70b25114,16,Two or Three Things I Know About Her…,Jean-Luc Godard,1967,France,Drama,Film,Jean-Luc Godard | Marina Vlady | Roger Montsoret
4f4b8bf00dfa0,16,The Tree of Life,Terrence Malick,2010,USA,Fantasy,Film,Brad Pitt | Sean Penn | Jessica Chastain
4ce2b6ba49e47,16,Wavelength,Michael Snow,1967,Canada,Artists' Moving Image,Film,Hollis Frampton | Amy Taubin | Joyce Wieland
4ce2b6bfecaeb,16,Last Year At Marienbad,Alain Resnais,1961,France | Italy,Romance | Drama,Film,Giorgio Albertazzi | Delphine Seyrig | Sacha Pitoëff
4ce2b6a673516,15,Bringing Up Baby,Howard Hawks,1938,USA,Comedy | Romance,Film,Katharine Hepburn | Cary Grant | Charles Ruggles
4ce2b6a5074d0,15,L'Age d'Or,Luis Buñuel,1930,France,Artists' Moving Image,Film,Gaston Modot | Lya Lys | Caridad de Laberdesque
4ce2b6b209ea3,15,Los olvidados,Luis Buñuel,1950,Mexico,Crime | Drama,Film,Estela Inda | Miguel Inclán | Alfonso Mejía
4ce2b6ae66430,15,The Lady Eve,Preston Sturges,1941,USA,Comedy | Romance,Film,Barbara Stanwyck | Henry Fonda | Charles Coburn
4ce2b6b2d8659,15,Performance,Donald Cammell/Nicolas Roeg,1970,United Kingdom | USA,Crime,Film,James Fox | Mick Jagger | Anita Pallenberg
4ce2b6b392e27,15,The Passenger,Michelangelo Antonioni,1974,Spain | France | Italy | USA,Drama,Film,Jack Nicholson | Maria Schneider | Jenny Runacre
4ce2b6b9efb3b,15,Viridiana,Luis Buñuel,1961,Spain | Mexico,Drama,Film,Silvia Pinal | Francisco Rabal | Fernando Rey
4ce2b79ed25d8,14,A City of Sadness,Hsiao-hsien Hou,1989,Taiwan,Drama,Film,Li T'ien-lü | Ch'en Sung-yung | Gao Chieh
4ce2b6afe44fd,14,The Man Who Shot Liberty Valance,John Ford,1962,USA,Western,Film,John Wayne | James Stewart | Vera Miles
4ce2b6b416bde,14,The Red Shoes,Michael Powell/Emeric Pressburger,1948,United Kingdom,Drama,Film,Anton Walbrook | Marius Goring | Moira Shearer
4ce2b6bcd514a,14,Days of Heaven,Terrence Malick,1978,USA,Drama,Film,Richard Gere | Brooke Adams | Sam Shepard
4ce2b6b90d54d,14,Trouble in Paradise,Ernst Lubitsch,1932,USA,Comedy | Crime,Film,Miriam Hopkins | Kay Francis | Herbert Marshall
4ce2b6b0d7f12,14,Mouchette,Robert Bresson,1966,France,Drama,Film,Nadine Nortier | Jean-Claude Guilbert | Paul Hébert
4ce2b74e11d41,14,Nosferatu,F. W. Murnau,1922,Germany,Horror,Film,Max Schreck | Alexander Granach | Gustav von Wangenheim
4ce2b6a712b88,14,A Canterbury Tale,Michael Powell/Emeric Pressburger,1944,United Kingdom,War,Film,Eric Portman | Sheila Sim | Dennis Price
4ce2b6a906793,14,Dr. Strangelove,Stanley Kubrick,1963,United Kingdom | USA,Comedy | Science Fiction,Film,Peter Sellers | George C. Scott | Sterling Hayden
4ce2b6b4b0e0c,14,Amarcord,Federico Fellini,1972,France | Italy,Drama,Film,Pupella Maggio | Armando Brancia | Magali Noël
4ce2b6b46ab2d,13,The River,Jean Renoir,1951,USA,Drama,Film,Miss June | Nora Swinburne | Esmond Knight
4ce2b78d95bbe,13,Spring in a Small Town,Fei Mu,1948,People's Republic of China,Romance,Film,Wei Wei | Yu Shi | Li Wei
4ce2b7c1b61df,13,Three Colours: Blue,Krzysztof Kieslowski,1993,Switzerland | France | Poland,Drama,Film,Juliette Binoche | Benoît Régent | Florence Pernel
4ce2b7916e67e,13,The Last Laugh,F. W. Murnau,1924,Germany,Drama,Film,Emil Jannings | Maly Delschaft | Emilie Kurz
4ce2b7c5c1618,13,Pulp Fiction,Quentin Tarantino,1994,USA,Crime,Film,John Travolta | Samuel L. Jackson | Uma Thurman
4ce2b753590cb,13,Out 1,Jacques Rivette,1990,France,Drama,Film,Jean-Pierre Léaud | Juliet Berto | Michèle Moretti
4ce2b6bc053b7,13,Annie Hall,Woody Allen,1977,USA,Comedy,Film,Woody Allen | Diane Keaton | Tony Roberts
4ce2b6adb948c,13,Jules et Jim,François Truffaut,1962,France,Drama,Film,Michel Subor | Jeanne Moreau | Oskar Werner
4ce2b6c010eb7,13,The Apartment,Billy Wilder,1960,USA,Comedy,Film,Jack Lemmon | Shirley MacLaine | Fred MacMurray
4ce2b6ace592f,13,Ikiru,Akira Kurosawa,1952,Japan,Drama,Film,Takashi Shimura | Nobuo Kaneko | Kyoko Seki
4ce2b6ac59a0b,13,Hiroshima Mon Amour,Alain Resnais,1959,France | Japan,Romance | Drama,Film,Emmanuele Riva | Eiji Okada | Stella Dassas
4ce2b6fe03642,13,Celine and Julie Go Boating,Jacques Rivette,1974,France,Drama,Film,Juliet Berto | Dominique Labourier | Bulle Ogier
4ce2b6edeeb13,13,L'argent,Robert Bresson,1983,Switzerland | France,Crime,Film,Christian Patey | Vincent Risterucci | Caroline Lang
4ce2b6a91da80,13,Don't Look Now,Nicolas Roeg,1973,United Kingdom | Italy,Horror | Fantasy | Thriller,Film,Julie Christie | Donald Sutherland | Hilary Mason
4ce2b6b02dc27,13,Meet Me In St. Louis,Vincente Minnelli,1944,USA,Musical,Film,Judy Garland | Margaret O'Brien | Mary Astor
4ce2b794e6dfb,13,Do The Right Thing,Spike Lee,1989,USA,Comedy | Drama,Film,Danny Aiello | Ossie Davis | Ruby Dee
4ce2b8a69d6fb,13,Tropical Malady,Apichatpong Weerasethakul,2004,Switzerland | France | Germany | Italy | Thailand,Drama,Film,Banlop Lomnoi | Sakda Kaewbuadee | Sirivech Jareonchon
4ce2b6bbbae8c,12,The Great Dictator,Charles Chaplin,1940,USA,Comedy,Film,Charles Chaplin | Jack Oakie | Reginald Gardiner
4ce2b6b03bb00,12,Memories of Underdevelopment,Tomás Gutiérrez Alea,1968,Cuba,Drama,Film,Sergio Corrieri | Daysi Granados | Eslinda Núñez
4ce2b6bb2414d,12,A Woman Under the Influence,John Cassavetes,1974,USA,Drama,Film,Peter Falk | Gena Rowlands | Fred Draper
4ce2b6b13ea6d,12,Napoleon,Abel Gance,1927,France,Biopic | Historical drama,Film,Gina Manès | Albert Dieudonné | Eugénie Buffet
4ce2b7dda7007,12,Chungking Express,Wong Kar Wai,1994,Hong Kong,Drama,Film,Brigitte Lin Ching-hsia | Takeshi Kaneshiro | Tony Leung Chiu-wai
4ce2b6ba057c9,12,Vivre Sa Vie,Jean-Luc Godard,1962,France,Drama,Film,Anna Karina | Sady Rebbot | André S. Labarthe
4ce2b6bb09360,12,The Wizard of Oz,Victor Fleming,1939,USA,Musical | Fantasy,Film,Judy Garland | Frank Morgan | Ray Bolger
4ce2b6adac471,12,Diary of a Country Priest,Robert Bresson,1951,France,Drama,Film,Claude Laydu | Léon Arvel | Antoine Balpêtré
4ce2b779dd367,12,To Be or Not To Be,Ernst Lubitsch,1942,USA,Comedy | War,Film,Carole Lombard | Jack Benny | Robert Stack
4ce2b6f695fc4,12,Blow Up,Michelangelo Antonioni,1966,United Kingdom | Italy | USA,Drama,Film,Vanessa Redgrave | Sarah Miles | David Hemmings
4ce2b6e31e32e,11,Once Upon a Time in America,Sergio Leone,1983,Italy | USA,Gangster | Crime,Film,Robert De Niro | James Woods | Elizabeth McGovern
4ce2b6b9f3ba7,11,Cries and Whispers,Ingmar Bergman,1972,Sweden,Drama,Film,Harriet Andersson | Kari Sylwan | Ingrid Thulin
4ce2b6b9a848b,11,Vampyr,Carl Theodor Dreyer,1932,France | Germany,Horror,Film,Nicolas de Gunzburg | Henriette Gérard | Sybille Schmitz
4ce2b79314351,11,"Distant Voices, Still Lives",Terence Davies,1988,United Kingdom | Federal Republic of Germany,Biopic | Historical drama,Film,Freda Dowie | Peter Postlethwaite | Angela Walsh
4ce2b6b657a6a,11,Solaris,Andrei Tarkovsky,1972,USSR,Science Fiction,Film,Natal'ya Bondarchuk | Donatas Banionis | Yuri Järvet
4ce2b740d3924,11,Marketa Lazarová,Frantisek Vlácil,1967,Czechoslovakia,Period drama,Film,Josef Kemr | Nada Hejná | Jaroslav Moucka
4ce2b7c847246,11,My Neighbour Totoro,Miyazaki Hayao,1988,Japan,Animation,Film,Lisa Michaelson | Cheryl Chase | Gregory Snegoff
4ce2b6bbbab86,11,The Gold Rush,Charles Chaplin,1925,USA,Comedy,Film,Charles Chaplin | Mack Swain | Tom Murray
4ce2b8b17e6c2,11,Hidden,Michael Haneke,2004,Austria | France | Germany | Italy,Thriller | Drama,Film,Daniel Auteuil | Juliette Binoche | Maurice Bénichou
4ce2b6a70cd80,11,Chimes at Midnight,Orson Welles,1966,Switzerland | Spain,Period drama,Film,Ralph Richardson | Ralph Holinshed | Orson Welles
4ce2b72b62c27,11,Come And See,Elem Klimov,1985,USSR,War,Film,Alexei Kravchenko | Olga Mironova | Liubomiras Laucevicius
4ce2b6a66b375,11,Brief Encounter,David Lean,1945,United Kingdom,Romance,Film,Celia Johnson | Trevor Howard | Stanley Holloway
4ce2b6aec1d37,11,Letter From an Unknown Woman,Max Ophüls,1948,USA,Melodrama | Romance,Film,Joan Fontaine | Louis Jourdan | Mady Christians
4ce2b6bf360f4,11,The Shining,Stanley Kubrick,1980,United Kingdom | USA,Horror,Film,Jack Nicholson | Shelley Duvall | Danny Lloyd
4ce2b6ad0c120,11,In a Lonely Place,Nicholas Ray,1950,USA,Film noir | Crime,Film,Humphrey Bogart | Gloria Grahame | Frank Lovejoy
4ce2b6b22e4cd,11,Only Angels Have Wings,Howard Hawks,1939,USA,Drama,Film,Cary Grant | Jean Arthur | Richard Barthelmess
4ce2b6a5551ac,11,Black Narcissus,Michael Powell/Emeric Pressburger,1947,United Kingdom,Drama,Film,London Symphony Orchestra | Deborah Kerr | Sabu
4ce2b6ae1daad,10,King Kong,Merian C. Cooper/Ernest B. Schoedsack,1933,USA,Horror | Fantasy,Film,Fay Wray | Robert Armstrong | Bruce Cabot
4ce2b6bb8e7a6,10,Earth,Aleksandr Dovzhenko,1930,USSR,,Film,Mikola Nademsky | Stepan Shkurat | Semyon Svashenko
4ce2b6b1bc4ee,10,Notorious,Alfred Hitchcock,1946,USA,Thriller,Film,Cary Grant | Ingrid Bergman | Claude Rains
4ce2b73453fda,10,Kind Hearts and Coronets,Robert Hamer,1949,United Kingdom,Comedy | Crime,Film,Dennis Price | Valerie Hobson | Joan Greenwood
4ce2b6b738e6d,10,Star Wars,George Lucas,1977,USA,Science Fiction | Fantasy | Action and Adventure,Film,Mark Hamill | Harrison Ford | Carrie Fisher
4ce2b6b774f0f,10,Sweet Smell of Success,Alexander Mackendrick,1957,USA,Drama,Film,Burt Lancaster | Tony Curtis | Susan Harrison
4ce2b6a453c5b,10,A Trip to the Moon,Georges Méliès,1902,France,Science Fiction | Trick film,Film,Georges Méliès
4ce2b6b78bfc0,10,Tabu,F. W. Murnau,1931,USA,Drama,Film,Robert Flaherty | Anne Chevalier | William Bambridge
4ce2b6b295aa3,10,The Umbrellas of Cherbourg,Jacques Demy,1964,France | Federal Republic of Germany,Musical,Film,Catherine Deneuve | Nino Castelnuovo | Anne Vernon
4ce2b79d587a4,10,Goodfellas,Martin Scorsese,1990,USA,Gangster | Drama,Film,Robert De Niro | Ray Liotta | Joe Pesci
4ce2b6ac5e051,10,His Girl Friday,Howard Hawks,1939,USA,Comedy,Film,Cary Grant | Rosalind Russell | Ralph Bellamy
4ce2b848e226c,10,The Werckmeister Harmonies,Béla Tarr,2000,Switzerland | France | Germany | Hungary | Italy,Drama,Film,Lars Rudolph | Peter Fitz | Hanna Schygulla
4ce2b693ec5ed,9,E.T.,Steven Spielberg,1982,USA,Science Fiction,Film,Dee Wallace-Stone | Peter Coyote | Robert MacNaughton
4ce2b8021b76d,9,The Thin Red Line,Terrence Malick,1998,USA,War,Film,Sean Penn | Adrien Brody | James Caviezel
4ce2b7e2b963d,9,Breaking the Waves,Lars von Trier,1996,Denmark | Finland | France | Germany | Iceland | Italy | Netherlands | Norway | Sweden | USA,Drama,Film,Emily Watson | Stellan Skarsgård | Katrin Cartlidge
