film_id,votes,normed_film_title,film_director,film_year,country,genre,media_type,actors_raw
4ce2b6b18a694,1,A Night to Remember,Roy Ward Baker,1958,United Kingdom,Disaster | Historical drama,Film,Kenneth More | Ronald Allen | Robert Ayres
4ce2b6bd29db3,1,Eraserhead,David Lynch,1976,USA,Fantasy | Artists' Moving Image,Film,Jack Nance | Charlotte Stewart | Allen Joseph
4ce2b8a2a9046,1,Before Sunset,Richard Linklater,2004,USA,Romance | Drama,Film,Ethan Hawke | Julie Delpy | Vernon Dobtcheff
4ce2b69a65ad2,1,Awaara,Raj Kapoor,1951,India,Drama,Film,Prithviraj Kapoor | Nargis | Raj Kapoor
10139,1,Louisa,Valentin Vaala,,,,,
10025,1,Rapsodia satanica,Nino Oxilia,,,,,
4ce2b6bc053b7,1,Annie Hall,Woody Allen,1977,USA,Comedy,Film,Woody Allen | Diane Keaton | Tony Roberts
4ce2b6ee3f46d,1,Arrebato,Iván Zulueta,1979,Spain,Drama,Film,Eusebio Poncela | Cecilia Roth | Will More
10088,1,Atanarjuat The Fast Runner,Zacharius Kunuk,,,,,
4ce2b7a849007,1,La Belle Noiseuse,Jacques Rivette,1991,Switzerland | France,Drama,Film,Jane Birkin | Emmanuelle Béart | Marianne Denicourt
4ce2b6a9f365e,1,Satyricon,Federico Fellini,1969,France | Italy,Fantasy | Period drama,Film,Martin Potter | Hiram Keller | Max Born
4ce2b6a59d655,1,Belle de Jour,Luis Buñuel,1967,France | Italy,Drama,Film,Catherine Deneuve | Jean Sorel | Michel Piccoli
4ce2b714e9247,1,F for Fake,Orson Welles,1975,France | Iran | Federal Republic of Germany,Documentary,Film,Orson Welles | Oja Kodar | Joseph Cotten
4ce2b8aa72854,1,Le pont des arts,Eugène Green,2004,France,Drama,Film,Natacha Régnier | Adrien Michaux | Denis Podalydès
10030,1,Belovy,Victor Kossakovsky,,,,,
10083,1,"Les Acrobatic Sisters Dainef, The/six soeurs Dainef",Anonimous,,,,,
4ce2b6ada35e2,1,Johnny Guitar,Nicholas Ray,1954,USA,Western,Film,Joan Crawford | Sterling Hayden | Mercedes McCambridge
4ce2b80247698,1,The Duo,Mani Ratnam,1997,India,Drama,Film,Mohanlal | Prakash Rai | Aishwarya Rai
4ce2b794734f2,1,Cyrano de Bergerac,Jean-Paul Rappeaneau,1990,France,Romance | Drama,Film,Gérard Depardieu | Jacques Weber | Anne Brochet
4ce2b7764d9df,1,Viva Didou!,Mohamed Zinet,1971,Algeria,Documentary,Film,Himoud Brahimi | N. Drais | Suzie Naceur
4ce2b815a242c,1,Romance,Catherine Breillat,1999,France,Drama,Film,Caroline Ducey | Sagamore Stévenin | François Berléand
4ce2b6956104b,1,Suspiria,Dario Argento,1977,Italy,Horror,Film,Jessica Harper | Stefania Casini | Flavio Bucci
4ce2b7dc0c7cb,1,The Bridges of Madison County,Clint Eastwood,1995,USA,Romance,Film,Clint Eastwood | Meryl Streep | Annie Corley
4ce2b7cdde4e6,1,All of my Life,Bruce Baillie,1966,USA,Documentary,Film,
4ce2b766ef5ce,1,"Scénario du film' Passion' ",Jean-Luc Godard,1983,Switzerland | France,Documentary,Television,
4ce2b693b2c90,1,"Welcome, or No Trespassing",Elem Klimov,1964,USSR,,Film,Vitya Kosykh | Evgeny Evstignyev | Lydia Smirnova
4ce2b7ee0f12e,1,Gabbeh,Mohsen Makhmalbaf,1996,France | Iran,Fantasy,Film,S. Abbas Siahi | Shaghayegh Djodat | Hossein Moharami
50c306d7d32dc,1,Once Upon a Time in Anatolia,Nuri Bilge Ceylan,2011,Bosnia and Herzegovina | Turkey,Crime,Film,Muhammet Uzuner | Yilmaz Erdogan | Taner Birsel
4ce2b8ae7e376,1,Grizzly Man,Werner Herzog,2005,USA,Documentary,Film,Werner Herzog | Timothy Treadwell | Amie Huguenard
4ce2b6db4e683,1,Fuses,Carolee Schneemann,1966,USA,Artists' Moving Image,Film,
4ce2b7f5e8e61,1,Andaaz,Mehboob Khan,1949,India,Melodrama,Film,Dilip Kumar | Nargis | Raj Kapoor
4ce2b6b26aca5,1,Out of the Past,Jacques Tourneur,1947,USA,Film noir,Film,Robert Mitchum | Jane Greer | Kirk Douglas
4ce2b6a5660d4,1,The Blue Angel,Josef von Sternberg,1930,Germany,Drama,Film,Emil Jannings | Marlene Dietrich | Kurt Gerron
4ce2b7e259489,1,Lone Star,John Sayles,1995,USA,Western,Film,Chris Cooper | Elizabeth Peña | Joe Morton
4ce2b6a470348,1,Badlands,Terrence Malick,1973,USA,Crime,Film,Martin Sheen | Sissy Spacek | Warren Oates
10045,1,Paris is Burning,Jennie Livingston,,,,,
4ce2b7bfc9d9a,1,Hard Boiled,John Woo,1992,Hong Kong,Police drama | Thriller,Film,Chow Yun-fat | Tony Leung Chiu-wai | Teresa Mo Sun-Kwan
4ce2b6bfecaeb,1,Last Year At Marienbad,Alain Resnais,1961,France | Italy,Romance | Drama,Film,Giorgio Albertazzi | Delphine Seyrig | Sacha Pitoëff
4ce2b72b4283a,1,I Only Want You To Love Me,Rainer Werner Fassbinder,1976,Federal Republic of Germany,Drama,Television,Vitus Zeplichal | Elke Aberle | Alexander Allerson
4ce2b89c8eb89,1,"Goodbye, Dragon Inn",Tsai Ming Liang,2003,Taiwan,Comedy | Drama,Film,Lee Kang-sheng | Chen Shiang-chyi | Kiyonobu Mitamura
4ce2b737eb50b,1,Laura,Otto Preminger,1944,USA,Police drama | Thriller,Film,Gene Tierney | Dana Andrews | Clifton Webb
4ce2b84002117,1,Water,Deepa Mehta,2005,Canada | USA,Drama,Film,Seema Biswas | Lisa Ray | John Abraham
4ce2b72fd693f,1,It's a Wonderful Life,Frank Capra,1947,USA,Comedy | Fantasy | Drama,Film,James Stewart | Donna Reed | Lionel Barrymore
4ce2b6a81dd72,1,The Crime of Monsieur Lange,Jean Renoir,1935,France,Crime,Film,René Lefèvre | Jules Berry | Odette Florelle
4ce2b797b6e41,1,Cinema Paradiso,Giuseppe Tornatore,1988,France | Italy,Drama,Film,Philippe Noiret | Jacques Perrin | Antonella Attili
4ce2b6b6d8bc6,1,Stromboli,Roberto Rossellini,1950,Italy | USA,Drama,Film,Ingrid Bergman | Mario Vitale | Renzo Cesana
4ce2b6a9c90ee,1,Falbalas/Paris Frills,Jacques Becker,1945,France,Drama,Film,Micheline Presle | Raymond Rouleau | Gabrielle Dorziat
4ce2b8cb27d19,1,Historias Extraordinarias,Mariano Llinás,2008,Argentina,,Film,Daniel Hendler | Juan Minujín | Veronica Llinas
4ce2b8e039a96,1,Road to Nowhere,Monte Hellman,2010,USA,Thriller,Film,Shannyn Sossamon | Tygh Runyan | Dominique Swain
4ce2b6b8bb97a,1,Touchez pas au grisbi,Jacques Becker,1954,France | Italy,Crime,Film,Jean Gabin | René Dary | Paul Frankeur
4ce2b7bd6bdbc,1,The Oak,Lucian Pintilie,1992,France | Romania,Drama,Film,Maïa Morgenstern | Razvan Vasilescu | Victor Rebengiuc
4ce2b6b1ed5b4,1,October,Sergei M Eisenstein,1928,USSR,Drama,Film,Vasili Nikolaievich Nikandrov | Nikolai Popov | Boris Livanov
4ce2b88d3c5a0,1,The Ground,Robert Beavers,2002,Switzerland | Greece | USA,Documentary,Film,
4ce2b81fe24cb,1,Magnolia,Paul Thomas Anderson,1999,USA,Drama,Film,Jeremy Blackman | Tom Cruise | Melinda Dillon
4ce2b6a635f83,1,Boudu Saved from Drowning,Jean Renoir,1932,France,Drama,Film,Michel Simon | Marcelle Hainia | Sévérine Lerczinska
4ce2b6b8dea53,1,Swept Away,Lina Wertmuller,1975,Italy,Drama,Film,Giancarlo Giannini | Mariangela Melato | Riccardo Salvino
4ce2b7359f202,1,Branded to Kill,Suzuki Seijun,1967,Japan,Gangster,Film,Jô Shishido | Mariko Ogawa | Annu Mari
4ce2b8d4c7c64,1,A Prophet,Jacques Audiard,2009,France | Italy,Crime,Film,Tahar Rahim | Niels Arestrup | Adel Bencherif
4ce2b6b117ad3,1,My Man Godfrey,Gregory La Cava,1936,USA,Comedy,Film,William Powell | Carole Lombard | Alice Brady
4ce2b6bee8c0e,1,Padre padrone,Paolo and Vittorio Taviani,1977,Italy,Biopic,Film,Omero Antonutti | Saverio Marconi | Marcella Michelangeli
4ce2b6b578412,1,Harakiri,Kobayashi Masaki,1962,Japan,Drama,Film,Tatsuya Nakadai | Shima Iwashita | Akira Ishihama
4ce2b6baec685,1,Winstanley,Kevin Brownlow,1975,United Kingdom,Biopic | Historical drama,Film,Miles Halliwell | Jerome Willis | Terry Higgins
4ce2b7dc96165,1,Fate,Fred Kelemen,1994,Germany,Drama,Film,Sanja Spengler | Valerij Fedorenko
4ce2b6f0f169d,1,Back to the Future,Robert Zemeckis,1985,USA,Comedy | Crime | Science Fiction,Film,Michael J. Fox | Christopher Lloyd | Lea Thompson
4ce2b6ab01897,1,Germany Year Zero,Roberto Rossellini,1948,France | Italy | Federal Republic of Germany,War,Film,Edmund Meschke | Ernst Pittschau | Ingetraud Hinze
4ce2b7a386c30,1,The Match Factory Girl,Aki Kaurismaki,1990,Finland | Sweden,Drama,Film,Kati Outinen | Elina Salo | Esko Nikkari
4ce2b8ab82dc7,1,The 3 Rooms of Melancholia,Pirjo Honkasalo,2004,Denmark | Finland | Germany | Norway | Sweden,Documentary,Film,Saiso Pirkko | Malik Gathev | Hadizhai Gatheva
4ce2b8b037905,1,Marie Antoinette,Sofia Coppola,2005,France | Japan | USA,,Film,Kirsten Dunst | Jason Schwartzman | Judy Davis
4ce2b7219ffd8,1,Greed,Erich von Stroheim,1925,USA,Drama,Film,ZaSu Pitts | Gibson Gowland | Jean Hersholt
4ce2b8c2238ae,1,In Bruges,Martin McDonagh,2007,United Kingdom | USA,Comedy | Action and Adventure,Film,Colin Farrell | Brendan Gleeson | Ralph Fiennes
4ce2b7a7c7114,1,Barton Fink,Joel & Ethan Coen,1991,USA,Drama,Film,John Turturro | John Goodman | Judy Davis
4ce2b89ff1b9b,1,Star Spangled to Death,Ken Jacobs,2003,USA,Documentary,Film,Jack Smith | Jerry Sims | Gib Taylor
4ce2b6cbc72f7,1,In the Year of the Pig,Emile de Antonio,1968,USA,Documentary | War,Film,John F. Dulles | Joe McCarthy | Ho Chi Minh
4ce2b871173df,1,Far From Heaven,Todd Haynes,2002,France | USA,Drama,Film,Julianne Moore | Dennis Quaid | Dennis Haysbert
4ce2b6b857cbf,1,Three Women,Robert Altman,1977,USA,Drama,Film,Shelley Duvall | Sissy Spacek | Janice Rule
4ce2b6b7dafed,1,Teorema,Pier Paolo Pasolini,1968,Italy,Drama,Film,Terence Stamp | Silvana Mangano | Massimo Girotti
4ce2b6bf4da96,1,Ben-Hur,William Wyler,1959,USA,Action and Adventure,Film,Charlton Heston | Jack Hawkins | Haya Harareet
4ce2b6947702f,1,Four Friends,Arthur Penn,1981,USA,Drama,Film,Craig Wasson | Jodi Thelen | Michael Huddleston
4ce2b79babba4,1,Miller's Crossing,Joel & Ethan Coen,1990,USA,Gangster,Film,Gabriel Byrne | Marcia Gay Harden | John Turturro
4ce2b8de821d9,1,Nostalgia for the Light,Patricio Guzmán,2010,Chile | Spain | France | Germany | USA,Documentary,Film,Patricio Guzmán | Gaspar Galaz | Lautano Nunez
4ce2b697da1aa,1,A Colour Box,Len Lye,1935,United Kingdom,Animation | Advert | Artists' Moving Image,Film,
4ce2b69a3415f,1,A nos Amours,Maurice Pialat,1983,France,Drama,Film,Sandrine Bonnaire | Dominique Besnehard | Maurice Pialat
4ce2b6afab3db,1,Mamma Roma,Pier Paolo Pasolini,1962,Italy,Drama,Film,Anna Magnani | Franco Citti | Ettore Garofalo
4ce2b6ab0982b,1,The Ghost and Mrs Muir,Joseph L. Mankiewicz,1947,USA,Romance | Fantasy,Film,Gene Tierney | Rex Harrison | George Sanders
4ce2b8255367b,1,The Colour of Paradise,Majid Majidi,1999,Iran,,Film,Hossein Mahjub | Mohsen Ramezani | Salime Feiza
4ce2b6bb52642,1,Yellow Submarine,George Dunning,1968,United Kingdom | USA,Animation | Musical | Fantasy,Film,Paul Angelis | John Clive | Dick Emery
4ce2b6bcdd06c,1,Demon Lover Diary,Joel DeMott,1980,USA,Documentary,Film,Joel DeMott | Donald G. Jackson | Jerry Younkins
4ce2b6b89650f,1,Emperor Tomato Ketchup,Terayama Shuji,1971,Japan,Drama,Film,Keiko Niikata | Taro Apollo | Yoshiko Tanaki
4ce2b6a8a630e,1,Les demoiselles de Rochefort,Jacques Demy,1967,France,Musical,Film,Catherine Deneuve | Françoise Dorléac | George Chakiris
4ce2b7fca1e6b,1,Spiritual Voices,Aleksandr Sokurov,1996,Russian Federation,Documentary,Video,Andrei Gradov | Tatyana Gerjacheva
4ce2b8a6a44a7,1,Moolaadé,Ousmane Sembene,2004,Cameroon | Burkina Faso (Upper Volta) | Morocco | Senegal | Tunisia,Drama,Film,Fatoumata Coulibaly | Maïmouna Hélène Diarra | Salimata Traore
4ce2b6b013c42,1,Mary Poppins,Robert Stevenson,1964,USA,Musical | Fantasy,Film,Julie Andrews | Dick Van Dyke | David Tomlinson
4ce2b6a76d983,1,Charulata,Satyajit Ray,1964,India,,Film,Soumitra Chatterjee | Madhabi Mukherjee | Sailen Mukherjee
4ce2b6e318598,1,Full Moon in Paris,Eric Rohmer,1984,France,Drama,Film,Pascale Ogier | Tchéky Karyo | Fabrice Luchini
10097,1,Reassemblange,T. Minh-ha Trinh,,,,,
10011,1,Amadeus,Milos Forman,,,,,
4ce2b6d6c891c,1,"Harlan County, USA",Barbara Kopple,1976,USA,Documentary,Film,
4ce2b77d794bb,1,True Stories,David Byrne,1986,USA,Comedy | Musical,Film,John Goodman | Annie Mcenroe | Jo Harvey Allen
4ce2b8d4c94ab,1,The Time that Remains,Elia Suleiman,2009,Belgium | Egypt | France | United Kingdom | Italy,Drama,Film,Menashe Noy | Elia Suleiman | Baher Agbariya
4ce2b7c826c53,1,La naissance de l’amour,Philippe Garrel,1993,Switzerland | France,Drama,Film,Jean-Pierre Léaud | Lou Castel | Johanna ter Steege
4ce2b73b27b13,1,The Long Voyage Home,John Ford,1940,USA,Drama,Film,John Wayne | Thomas Mitchell | Ian Hunter
4ce2b79d60eb8,1,Looking for Langston,Isaac Julien,1989,United Kingdom,Drama,Film,Ben Ellison | Matthew Baidoo | Akim Mogaji
4ce2b6a3274db,1,Nothing but the Hours,Alberto Cavalcanti,1926,France,Documentary | Artists' Moving Image,Film,Clifford McLaglen | Philippe Hériat | Nina Chouvalova
4ce2b8c99a4f1,1,RR,James Benning,2008,Germany | USA,Documentary,Film,
4ce2b6bbaea80,1,Intolerance,D.W. Griffith,1916,USA,Drama,Film,Lillian Gish | Mae Marsh | Fred Turner
4ce2b693a1a98,1,Le Tempestaire,Jean Epstein,1947,France,Fantasy,Film,
4ce2b8c0d9261,1,Sweeney Todd,Tim Burton,2007,United Kingdom | USA,Horror | Musical | Thriller,Film,Johnny Depp | Helena Bonham Carter | Alan Rickman
4ce2b79763784,1,Women on the Verge of a Nervous Breakdown,Pedro Almodóvar,1988,Spain,Comedy,Film,Carmen Maura | Antonio Banderas | Julieta Serrano
10141,1,Walter Defends Sarajevo,Hajrudin Krvavac,,,,,
4ce2b72cca8a0,1,In a Year of 13 Moons,Rainer Werner Fassbinder,1978,Federal Republic of Germany,Romance | Drama,Film,Volker Spengler | Ingrid Caven | Gottfried John
4ce2b6ac0d3a5,1,Saint Tukaram,Vishnupant Govind Damle/Sheikh Fattelal,1936,India,Biopic,Film,Vishnupant Pagnis | Miss Gouri | Kusum Bhagawat
4ce2b6ae46987,1,King Lear,Grigori Kozintsev,1970,USSR,Drama,Film,Yuri Järvet | Elza Radzinya | Galina Volchek
4ce2b6ae56e7c,1,Kwaidan,Kobayashi Masaki,1964,Japan,Anthology | Horror,Film,Rentarô Mikuni | Michiyo Aratama | Misako Watanabe
4ce2b6c00289c,1,A nous la liberté,René Clair,1931,France,Comedy,Film,Henri Marchand | Raymond Cordy | Rolla France
4ce2b85587159,1,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,Jonas Mekas,2000,USA,Documentary,Film,
4ce2b765f258a,1,Le Samouraï,Jean-Pierre Melville,1967,France | Italy,Film noir,Film,Alain Delon | François Périer | Nathalie Delon
4ce2b70324f56,1,"Come Back, Africa",Lionel Rogosin,1959,USA,Drama-documentary,Film,"people of Johannesburg, South Africa, The | Zacharia Mgabi | Vinah Benile"
4ce2b6b7d56bb,1,High and Low,Akira Kurosawa,1963,Japan,Police drama | Crime,Film,Toshiro Mifune | Kyôko Kagawa | Tatsuya Mihashi
4ce2b7462bc5f,1,I am Twenty,Marlen Khutsiyev,1963,USSR,Drama,Film,Vladimir Popov | N. Cubenko | Stanislav Liubshin
4ce2b6ef0c801,1,Assunta Spina,Francesca Bertini,1914,Italy,Melodrama,Film,Francesca Bertini | Gustavo Serena | Carlo Benetti
4ce2b8c3274bc,1,The Diving Bell and the Butterfly,Julian Schnabel,2007,France | USA,,Film,Mathieu Amalric | Emmanuelle Seigner | Marie-Josée Croze
4ce2b6bd1e475,1,The Elephant Man,David Lynch,1980,USA,Biopic | Historical drama,Film,Anthony Hopkins | John Hurt | Anne Bancroft
4ce2b6b5991f4,1,Shadows,John Cassavetes,1959,USA,Drama,Film,Ben Carruthers | Lelia Goldoni | Hugh Hurd
4ce2b6b580d11,1,The Servant,Joseph Losey,1963,United Kingdom,Drama,Film,Dirk Bogarde | Sarah Miles | Wendy Craig
4ce2b75a75449,1,Portrait of Ga,Margaret Tait,1952,United Kingdom,Artists' Moving Image,Film,
4ce2b8d4c040e,1,Antichrist,Lars von Trier,2009,Denmark | France | Germany | Italy | Sweden,Horror,Film,Charlotte Gainsbourg | Willem Dafoe | Storm Acheche SahlstrØm
4ce2b84e24d6c,1,The Milk of Human Kindness,Dominique Cabrera,2001,Belgium | France,Comedy,Film,Patrick Bruel | Marilyne Canto | Dominique Blanc
4ce2b7717fdd4,1,The New York Ripper,Lucio Fulci,1982,Italy,Horror | Crime | Thriller,Film,Jack Hedley | Almanta Suska | Howard Ross
4ce2b79a16168,1,Landscape in the Mist,Theodoros Angelopoulos,1988,France | Greece | Italy,Drama,Film,Michalis Zeke | Tania Palaiologou | Stratos Tzortzoglou
4ce2b753f20d7,1,Paisà,Roberto Rossellini,1946,Italy,War,Film,Giulio Panicali | Stuart Legg | Raymond Spottiswoode
4ce2b6af7d212,1,Mädchen in Uniform,Leontine Sagan/Carl Froelich,1931,Germany,Drama,Film,Dorothea Wieck | Hertha Thiele | Ellen Schwanneke
4ce2b76077257,1,La Région Centrale,Michael Snow,1971,Canada,Documentary,Film,
4ce2b8ab35dac,1,The Intruder,Claire Denis,2004,"France | Korea, Republic of",Drama,Film,Michel Subor | Grégoire Colin | Katya Golubeva
10052,1,Sapphires,Wayne Blair,,,,,
4ce2b6a7f029d,1,Le Corbeau,Henri-Georges Clouzot,1943,France,Drama,Film,Pierre Fresnay | Ginette Leclerc | Micheline Francey
4ce2b6b04f4a1,1,The Merry Widow,Ernst Lubitsch,1934,USA,,Film,Maurice Chevalier | Jeanette Macdonald | Edward Everett Horton
4ce2b8d0e7a55,1,Gran Torino,Clint Eastwood,2008,Australia | Germany | USA,Crime | Thriller,Film,Clint Eastwood | Bee Vang | Ahney Her
4f4bb332e9cf5,1,Wuthering Heights,Andrea Arnold,2011,United Kingdom,Romance | Drama,Film,Kaya Scodelario | James Howson | Solomon Glave
4ce2b894cfdd1,1,West of the Tracks,Wang Bing,2002,People's Republic of China,Documentary,Film,
4ce2b6f550612,1,Bimbo's Initiation,Dave Fleischer,1931,USA,,Film,
4ce2b6c02abf7,1,L'argent,Marcel L'Herbier,1928,France,Drama,Film,Brigitte Helm | Marie Glory | Yvette Guilbert
4ce2b772bcb48,1,Stop Making Sense,Jonathan Demme,1984,USA,Performance,Film,David Byrne | Chris Frantz | Jerry Harrison
4ce2b6b956eeb,1,"I Was Born, But…","Ozu Yasujirô ",1932,Japan,Comedy,Film,Tatsuo Saitô | Mitsuko Yoshikawa | Hideo Sugawara
4ce2b71202028,1,L'Enfance nue,Maurice Pialat,1969,France,Drama,Film,Michel Tarrazon | Linda Gutemberg | Raoul Billerey
10130,1,Ukuaru,Leida Laius,,,,,
4ce2b7e649d1e,1,William Shakespeare's Romeo+Juliet,Baz Luhrmann,1996,Canada | USA,Drama,Film,Leonardo DiCaprio | Claire Danes | Brian Dennehy
4ce2b8bb71533,1,Indio nacional,Raya Martin,2006,Philippines,,Film,Bodjie Pascua | Suzette Velasco | Lemuel Galman
4ce2b7b637749,1,Unforgiven,Clint Eastwood,1992,USA,Western,Film,Clint Eastwood | Gene Hackman | Morgan Freeman
4ce2b785edf38,1,Beware of a Holy Whore,Rainer Werner Fassbinder,1971,Italy | Federal Republic of Germany,Drama,Film,Lou Castel | Eddie Constantine | Marquard Böhm
4ce2b7d231dab,1,Hoop Dreams,Steve James,1994,USA,Documentary,Film,Steve James | William Gates | Arthur Agee
4ce2b74b1edea,1,Near Dark,Kathryn Bigelow,1987,USA,Horror,Film,Adrian Pasdar | Jenny Wright | Lance Henriksen
4ce2b6b58c0c7,1,7th Heaven,Frank Borzage,1927,USA,Romance | Drama,Film,Janet Gaynor | Charles Farrell | Ben Bard
4ce2b7b47bfd3,1,Malcolm X,Spike Lee,1992,USA,Biopic | Historical drama,Film,Denzel Washington | Angela Bassett | Albert Hall
4ce2b79674d0e,1,Hotel Terminus,Marcel Ophüls,1988,USA,Biopic,Film,Jeanne Moreau | Johannes Schneider-Merck | Raymond Levy
4ce2b6e926125,1,The Vampires of Poverty,Carlos Mayolo/Luis Ospina,1978,Colombia,Documentary,Film,Eduardo Carvajal | Ramiro Arbelaez | Luis A. Londono
4ce2b6a70ad29,1,The Cameraman,Buster Keaton,1928,USA,Comedy | Romance,Film,Buster Keaton | Marceline Day | Harry Gribbon
4ce2b75d39e3b,1,"Birds, Orphans and Fools",Juraj Jakubisko,1970,Czechoslovakia | France,Fantasy,Film,Philippe Avron | Magda Vásáryová | Jirí Sykora
4ce2b6e8ec664,1,Afrique 50,René Vautier,1950,France,Documentary,Film,
4ce2b69a654d2,1,Aventurera,Alberto Gout,1950,Mexico,Melodrama | Musical | Drama,Film,Ninón Sevilla | Tito Junco | Andrea Palma
4ce2b6b9a848b,1,Vampyr,Carl Theodor Dreyer,1932,France | Germany,Horror,Film,Nicolas de Gunzburg | Henriette Gérard | Sybille Schmitz
4ce2b749c5580,1,Dimensions of Dialogue,Jan Svankmajer,1982,Czechoslovakia,Animation,Film,
4ce2b775be49c,1,Sweet Sweetback's Baadasssss Song,Melvin van Peebles,1971,USA,Thriller,Film,The Black Community | Melvin Van Peebles | Simon Chuckster
4ce2b8a68ae93,1,Notre Music,Jean-Luc Godard,2004,Switzerland | France,Artists' Moving Image,Film,Sarah Adler | Nade Dieu | Jean-Christophe Bouvet
4ce2b8d63ec1a,1,Mademoiselle Chambon,Stéphane Brizé,2009,France,Romance | Drama,Film,Vincent Lindon | Sandrine Kiberlain | Aure Atika
4ce2b6b53e6c0,1,Scorpio Rising,Kenneth Anger,1964,USA,Artists' Moving Image,Film,Bruce Byron | Johnny Sapienza | Frank Carifi
4ce2b6aaeb539,1,Claire's Knee,Eric Rohmer,1970,France,Drama,Film,Jean-Claude Brialy | Aurora Cornu | Béatrice Romand
4ce2b6f693062,1,Blow Job,Andy Warhol,1964,USA,,Film,DeVerne Bookwalter
4ce2b8aac28af,1,3-Iron,Kim Ki-Duk,2004,"Japan | Korea, Republic of",Crime,Film,Lee Seung-yeon | Jae Hee | Gweon Hyeok-ho
4ce2b8ad44379,1,The Forest for the Trees,Maren Ade,2003,Germany,Drama,Film,Eva Löbau | Daniela Holtz | Jan Neumann
4ce2b73474f39,1,The King of Comedy,Martin Scorsese,1983,USA,Comedy | Crime,Film,Robert De Niro | Jerry Lewis | Diahnne Abbott
4ce2b77aecb21,1,Torre Bela,Thomas Harlan,1975,Switzerland | Italy | Portugal,,Film,
4ce2b6a785eda,1,The Crucified Lovers,Mizoguchi Kenji,1954,Japan,Romance | Drama,Film,Kazuo Hasegawa | Kyôko Kagawa | Yoko Minamida
4ce2b8000dbbb,1,The Big Lebowski,Joel & Ethan Coen,1998,United Kingdom | USA,Comedy | Thriller,Film,Jeff Bridges | John Goodman | Julianne Moore
4ce2b89499e3f,1,Los Rubios,Albertina Carri,2003,Argentina,Documentary,Film,Analia Couceyro | Albertina Carri | Santiago Gifalt
4ce2b6b42e4b1,1,Repulsion,Roman Polanski,1965,United Kingdom,Horror,Film,Catherine Deneuve | Ian Hendry | John Fraser
4ce2b69d41586,1,Spare Time,Humphrey Jennings,1939,United Kingdom,Documentary,Film,Laurie Lee
4ce2b69feebb1,1,The Laughing Man,Walter Heynowski/Gerhard Scheumann,1967,German Democratic Republic,Documentary,Film,
4ce2b6ab939b3,1,Il Grido,Michelangelo Antonioni,1957,Italy | USA,Drama,Film,Steve Cochran | Alida Valli | Dorian Gray
4ce2b6ae4e8dc,1,Wings,Larisa Shepitko,1966,USSR,War,Film,M. Buglakovaja | Zhanna Bulatova | Panteleimon Krymov
4ce2b8ab9e747,1,Darwin's Nightmare,Hubert Sauper,2004,Austria | Belgium | France | Germany | Netherlands,Documentary,Film,Elizabeth Maganga Nsese | Raphael Tukiko Wagara | Dimond Remtulia
4ce2b7234f9b8,1,Hannah and Her Sisters,Woody Allen,1986,USA,Comedy,Film,Woody Allen | Michael Caine | Mia Farrow
4ce2b80cbfed8,1,The Idiots,Lars von Trier,1998,Denmark | France | Germany | Italy | Netherlands,Comedy | Drama,Film,Bodil JØrgensen | Jens Albinus | Anne Louise Hassing
4ce2b7d2e38ee,1,Land and Freedom,Ken Loach,1995,Spain | France | United Kingdom | Germany | Italy,War,Film,Ian Hart | Rosana Pastor | Icíar Bollaín
4ce2b7c751e79,1,Palomita Blanca,Raúl Ruiz,1993,Chile,Drama,Film,Beatriz Lapido | Rodrigo Ureta | Belgica Castro
4ce2b6b62419c,1,I Even Met Happy Gypsies,Aleksandr Petrovic,1967,Yugoslavia,Melodrama,Film,Bekim Fehmiu | Olivera Katarina | Bata Zivojinovic
4ce2b6bf4bc15,1,The Sporting Life,Lindsay Anderson,1963,United Kingdom,Sport,Film,Richard Harris | Rachel Roberts | Alan Badel
4ce2b765aa1d5,1,Salesman,Albert Maysles/David Maysles/Charlotte Zwerin,1968,USA,Documentary,Film,Paul Brennan | Charles Mcdevitt | James Baker
4ce2b6f69a0ef,1,Bluebeard's Eighth Wife,Ernst Lubitsch,1938,USA,Comedy,Film,Claudette Colbert | Gary Cooper | Edward Everett Horton
4ce2b7cb68c05,1,The Last Bolshevik,Chris Marker,1993,Finland | France | United Kingdom,Documentary,Film,Michael Pennington | Nikolai Izvolov | Kira Paramonova
4ce2b6ba6cefd,1,La Signora di Tutti,Max Ophüls,1934,Italy,Melodrama,Film,Isa Miranda | Memo Benassi | Tatiana Pavlova
4ce2b6bea840e,1,Monty Python's Life of Brian,Terry Jones,1979,United Kingdom,Comedy,Film,Graham Chapman | John Cleese | Terry Gilliam
4ce2b75cae6f8,1,Deep Red,Dario Argento,1975,Italy,Horror | Thriller,Film,David Hemmings | Daria Nicolodi | Gabriele Lavia
4ce2b72b443d9,1,Here and Elsewhere,Jean-Luc Godard/Jean-Pierre Gorin/Groupe Dziga Vertov7Anne-Marie Miéville,1975,France,Documentary,Film,
4ce2b7cb624b7,1,Underground,Emir Kusturica,1995,France | Germany | Hungary,Comedy,Film,Miki Manojlović | Laza Ristovski | Mirjana Jokovic
4ce2b8a6cb24f,1,Whisky,Pablo Stoll/Juan Pablo Rebella,2004,Argentina | Spain | France | Germany | Uruguay,Drama,Film,Andrés Pazos | Mirella Pascual | Jorge Bolani
